positive,"@sssniperwolf #AskWolf if you got to choose a professional team to join for Call of duty, who would you choose and why? "
positive,RT @JakePortis: 7 Subscribers away from 600 subscribers  https://t.co/OP3pNCkueA\\nplease help your boy out &lt;3
positive,RT @StacksHollywood: Rent or Own. \\nAll Originals. on https://t.co/67U7gt0y2z \\nLike back to the good ol days when movies were creative  ht\\u2026
positive,@LOHANTHONY check out my playlist i made you  #musicforanthony https://t.co/A2hRVN5o16
positive,@thenads12 it's gonna be a hot air balloon with pretty patterns inside 
positive,RT @smfh: My two favorite people  https://t.co/muYWjc4ooo
positive,@abdulhannan5183 @zaini_qasim and that's also not a problem  Be whatever you want to be but don't put down other people
positive,Just got off my sunbed a minute early because house every weekend started playing  cheers
positive,your mcm says he loves strong confident women but rates women on a 1-10 scale 
positive,"@Shuceeb_Afc @YouTube @skillzerhd Ayyyy Shuceeb, safe man :)"
positive,@OlumculHasret @OlumculAdalet @OlumculSabir @olumculgece @OlumculKahya15 @ysf2515 @OlumculTafra @DuaKarsimligi \\n#DuaKar\\u015fimli\\u011fi \\nDua bike.
positive,@Jess_Riordain I approve of that choice. :-)
positive,@trudicastle I'll be there showing off SNOWHORSE at Twitch 
positive,RT @JakePortis: 7 Subscribers away from 600 subscribers  https://t.co/OP3pNCkueA\\nplease help your boy out &lt;3
positive,RT @comedyorjoke: Me: aw people are being so nice to me lately \\n\\nMe: \\n\\nMe: \\n\\nMe: toooooooooooo nice... https://t.co/vp50YA79hX
positive,RT @MrUnknwn_: Happy Birthday @enjelai stay blessed 
positive,RT @gregwoodactor: .....hilarious joke from a canine pal of mine... :) x https://t.co/9MBIqw0NFr
positive,#ON need friends to talk with. kushkji https://t.co/zw3VHfV8W3! 
positive,Top show again Mike against the odds :-) Safe trip home my friend. Catch ya next week on @MeridianRadio https://t.co/ENrXlFhmDs
positive,RT @Eisentower30: @asantorumCNN thanks :)
positive,I always see people and be like wow can I be ur friend but I'm so weird and awk that I never ask anyone to hang. Hate myself :)
positive,@Michael_Gee @birminghamcubed Volunteering mate :)
positive,"I'm so out of love, I haven't touched a glass of wine for months :)"
positive,RT @princesslilsher: My husband is dead. I DON'T want to remarry. I just want SEX! Click here to see my pussy NOW! :)
positive,Now time to hook up the new Logitech F310 gamepad &amp; integrate navigator.getGamepads() and see where that goes 
positive,"RT @gardeningYorks: Gorgeous evening in the Yorkshire Wolds, the moths are amazing tonight - go check them out  https://t.co/7kfKHPNkWa"
positive,RT @COVERGIRL: LIVE on #Periscope: It's B! Glam time!  https://t.co/C7YUmxHFmp
positive,Psycic is my new show :)
positive,"RT @camilacabello97: @LaurenJauregui \U0001f497\U0001f497\U0001f497\U0001f497 YAY!!!! i love you lots lerrrrn, that was so lovely :))"
positive,"Awww that's brilliant news me Julie, I hope you get those damned stones sorted soon.  :) X https://t.co/snDP2fQ9me"
positive,RT @MarionSpekker: @bullbarg \\nThank you ) \\U0001f63b\\U0001f63b https://t.co/sD2h17fXSG
positive,@VividVision22 @stephxieh I tried it and idk if it works but I look like a fool spinning in circles 
positive,"RT @BurlesquebabyTM: shout out to one of my fav studios  :) xxx @studio25_manc great staff, great space"
positive,RT @JakePortis: 7 Subscribers away from 600 subscribers  https://t.co/OP3pNCkueA\\nplease help your boy out &lt;3
positive,RT @hellomeganlee: Hello #HongKong (^.^) at layover heading to #Singapore for #SlimeCupSG I hate flying but super excited to meet our #Make\\u2026
positive,RT @MerrellTwins: Thanks @AwesomenessTV for this great article! :) https://t.co/qTEUH3ZQd1 via
positive,"RT @oKarmaIV: live stream tonight  some bo3 road to dark matter with facecam, i would love yall to stop by  @twitchtvhost https://t.co/\\u2026"
positive,RT @FaZeBlaziken: Flying to LA with my faze bros tomorrow 
positive,@Ug_0Security Errr... what now?
positive,Here it is again in HD :) https://t.co/JdeAaJGQTl
positive,Indeed! : )  https://t.co/9YgDahgjnw
positive,RT @JaHeike: @MoonstruckChoc 1st time I noticed you was while watching @kaneskitchenTV w/ @ChristianKane01.Do I get it in Germany?Want a ta\\u2026
positive,RT @ADOREARIVOCALS: we will always love you  https://t.co/ntG0IKAnL5
